ID	Symbol	Chromosome	Start	End	CPCG0268	CPCG0366	CPCG0255	CPCG0258	CPCG0324	CPCG0246	CPCG0342	CPCG0336	CPCG0339	CPCG0331	CPCG0346	CPCG0365	CPCG0345
NM_001199897	LAMP5	20	9495004	9511171	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_177990	PAK7	20	9518036	9819687	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_040710	SNAP25-AS1	20	10004459	10200154	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_022096	ANKRD5	20	10015696	10037407	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_003081	SNAP25	20	10199476	10288066	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_170784	MKKS	20	10385427	10414887	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001009608	SLX4IP	20	10415950	10604027	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_000214	JAG1	20	10618331	10654694	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_038972	LOC339593	20	11247306	11254031	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_014962;NM_181443	BTBD3	20	11871476	11907243	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_018327	SPTLC3	20	12989626	13147411	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080826	ISM1	20	13202417	13281297	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_040043	ISM1-AS1	20	13218066	13220334	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_017714	TASP1	20	13370035	13619583	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016649	ESF1	20	13694968	13765532	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_029377	NDUFAF5	20	13765671	13799067	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001271539;NR_073207	SEL1L2	20	13830043	13975979	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080676	MACROD2	20	13976145	16033841	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_013281	FLRT3	20	14304638	14318313	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_037841;NR_072988	MACROD2-AS1	20	14864898	14910161	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001199865	KIF16B	20	16252748	16554079	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_003092	SNRPB2	20	16710608	16722417	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020157	OTOR	20	16729002	16732809	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001201528	PCSK2	20	17206751	17465222	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001195;NM_001161705	BFSP1	20	17474549	17539605	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006870	DSTN	20	17550598	17588652	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_004587	RRBP1	20	17594322	17662928	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001159495	BANF2	20	17674319	17716517	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_014426;NM_152227	SNX5	20	17922243	17949490	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_003045	SNORD17	20	17943352	17943589	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_052865	C20orf72	20	17949761	17971762	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_021220	OVOL2	20	18004795	18038521	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001164811	PET117	20	18118498	18123812	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020536	CSRP2BP	20	18122867	18169031	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_003434	ZNF133	20	18269120	18297640	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_034167	DZANK1-AS1	20	18359692	18362127	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001099407	DZANK1	20	18364010	18447829	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006466	POLR3F	20	18448032	18465286	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_036160	MIR3192	20	18451258	18451335	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006606	RBBP9	20	18467187	18477887	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006363;NM_001172746	SEC23B	20	18488187	18542059	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_015432	LINC00493	20	18548072	18550203	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080820	DTD1	20	18568555	18744560	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_026884;NR_026883	LINC00652	20	18768614	18775228	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_026885	LOC100270804	20	18774692	18776709	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001242671	C20orf78	20	18790371	18810839	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_178483	SCP2D1	20	18794369	18795035	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020689	SLC24A3	20	19193289	19703541	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_024564	LOC100130264	20	19222945	19265240	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001242581	RIN2	20	19867164	19983103	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016100	NAA20	20	19997933	20014273	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016652	CRNKL1	20	20015011	20036690	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_015585	C20orf26	20	20033157	20341346	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_002196	INSM1	20	20348764	20351592	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020343	RALGAPA2	20	20370271	20693266	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001163023	PLK1S1	20	21106623	21227258	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012255	XRN2	20	21283941	21370463	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_033176	NKX2-4	20	21376004	21378047	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002509	NKX2-2	20	21491659	21494664	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006192	PAX1	20	21686296	21699124	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_038394	LOC100270679	20	22034727	22055292	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027089;NR_027090	LOC284788	20	22380970	22401281	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_001558	LINC00261	20	22541191	22559280	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021784;NM_153675	FOXA2	20	22561641	22566101	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001052	SSTR4	20	23016056	23017314	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000361	THBD	20	23026269	23030301	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012072	CD93	20	23059992	23066977	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034149	LINC00656	20	23105704	23113273	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_013248	NXT1	20	23331372	23335408	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022482	GZF1	20	23345020	23353683	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022080	NAPB	20	23355155	23402156	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_138283	CSTL1	20	23420321	23425567	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080830	CST11	20	23431040	23433482	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005492	CST8	20	23471765	23476655	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_001279	CST13P	20	23499782	23522655	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080610	CST9L	20	23545369	23549386	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001008693	CST9	20	23583046	23586610	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000099	CST3	20	23614293	23618574	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001899	CST4	20	23666276	23669662	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001898	CST1	20	23728189	23731574	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001322	CST2	20	23804403	23807312	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001900	CST5	20	23856571	23860380	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178311	GGTLC1	20	23965689	23969416	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040102	FLJ33581	20	24180402	24205224	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_024893	SYNDIG1	20	24449834	24647167	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003650	CST7	20	24929865	24940564	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020531	APMAP	20	24943579	24973425	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032501	ACSS1	20	24986865	25038818	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256272	VSX1	20	25051520	25063015	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027092;NR_027091	LOC284798	20	25121433	25129426	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001114089	ENTPD6	20	25176338	25207360	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002862	PYGB	20	25228705	25278648	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015600	ABHD12	20	25275378	25371618	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021067	GINS1	20	25388322	25429191	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_025176	NINL	20	25433337	25566153	0	0	0	1	0	0	0	0	0	0	0	0	0
NM_152667	NANP	20	25593572	25604648	0	0	0	1	0	0	0	0	0	0	0	0	0
NM_015655	ZNF337	20	25654850	25677469	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_027061;NR_026714	FAM182B	20	25744101	25781927	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_004846	LOC100134868	20	25990434	26002430	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_026713	FAM182A	20	26035249	26067553	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_003678	NCOR1P1	20	26084051	26094677	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_040095	LOC284801	20	26167654	26189869	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_030386	MIR663A	20	26188821	26188914	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_003579	FRG1B	20	29611878	29634007	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_045115	MLLT10P1	20	29637583	29638138	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037730	DEFB115	20	29845466	29847435	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037731	DEFB116	20	29891014	29896388	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_054112	DEFB118	20	29956420	29961705	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153289	DEFB119	20	29964965	29978452	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001011878;NM_001171832	DEFB121	20	29992647	30000641	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_045677	DEFB122	20	30009241	30016983	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_153324	DEFB123	20	30028410	30038060	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001037500	DEFB124	20	30053308	30060816	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014012	REM1	20	30063104	30072708	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024358	LINC00028	20	30073580	30075377	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_030789	HM13	20	30102240	30157370	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_003677	PSIMCT-1	20	30135184	30136019	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_046853	HM13-AS1	20	30155509	30161066	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_181353	ID1	20	30193085	30194317	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_036161	MIR3193	20	30194988	30195043	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032609	COX4I2	20	30225690	30232800	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001191	BCL2L1	20	30252260	30310656	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012112	TPX2	20	30326903	30389603	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_033118	MYLK2	20	30407177	30422500	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004118	FOXS1	20	30432102	30433420	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_177991;NM_080611	DUSP15	20	30448869	30458479	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001008409	TTLL9	20	30458504	30530858	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_030815	PDRG1	20	30532757	30539883	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001011718	XKR7	20	30555804	30586256	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080625	CCM2L	20	30598244	30619984	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002110	HCK	20	30639990	30689657	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014742	TM9SF4	20	30697308	30755061	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002781	TSPY26P	20	30776948	30778163	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_002657	PLAGL2	20	30780306	30795546	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015352	POFUT1	20	30795695	30826467	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_004798	KIF3B	20	30865453	30922811	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015338	ASXL1	20	30946146	31027122	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001256798	C20orf112	20	31030861	31172875	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034152	LOC149950	20	31175280	31196694	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182584	C20orf203	20	31219426	31239783	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001099339	COMMD7	20	31290492	31331814	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_175849	DNMT3B	20	31350190	31397162	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_012325	MAPRE1	20	31407698	31438211	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080675	SUN5	20	31571580	31592239	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_025227	BPIFB2	20	31595406	31611515	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_174897	BPIFB6	20	31619453	31631853	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182658	BPIFB3	20	31643229	31661434	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182519	BPIFB4	20	31669317	31699557	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080574	BPIFA2	20	31755959	31769223	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026760	BPIFA4P	20	31781410	31798268	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001042439	BPIFA3	20	31805134	31815559	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001243193	BPIFA1	20	31823801	31831115	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_033197	BPIFB1	20	31870940	31897684	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016082	CDK5RAP1	20	31946644	31989337	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003098	SNTA1	20	31995762	32031698	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001032999	CBFA2T2	20	32077927	32237837	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_031232	NECAB3	20	32244892	32262264	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080825	C20orf144	20	32250091	32251721	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001024675	ACTL10	20	32254303	32256331	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_005225	E2F1	20	32263291	32274210	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007238	PXMP4	20	32290549	32308136	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032819	ZNF341	20	32319807	32380075	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_176812	CHMP4B	20	32399109	32442173	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007367	RALY	20	32581457	32670991	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039911	MIR4755	20	32636924	32636996	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003908	EIF2S2	20	32676114	32700085	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001672	ASIP	20	32848170	32857148	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001161766	AHCY	20	32868070	32899608	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001257137	ITCH	20	32951040	33099198	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_030374	MIR644A	20	33054129	33054223	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014183	DYNLRB1	20	33104203	33128762	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032514;NM_181509	MAP1LC3A	20	33134687	33148149	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080476	PIGU	20	33148345	33265089	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_021202	TP53INP2	20	33292147	33301237	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_014071	NCOA6	20	33302577	33413433	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_002165	HMGB3P1	20	33421377	33422265	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178026	GGT7	20	33432522	33460661	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001076552;NM_001242393	ACSS2	20	33462765	33515769	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000178	GSS	20	33516235	33543601	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_020884	MYH7B	20	33543703	33590240	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_030223	MIR499A	20	33578178	33578300	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_039912	MIR499B	20	33578202	33578275	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_199368	TRPC4AP	20	33590206	33680618	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_018217	EDEM2	20	33703159	33735161	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006404	PROCR	20	33759773	33765165	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006690	MMP24	20	33814538	33864804	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_181468;NM_002212	EIF6	20	33866708	33872619	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_178468	FAM83C	20	33873533	33880225	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001184977	UQCC	20	33890368	33999945	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_000557	GDF5	20	34021148	34026027	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007186	CEP250	20	34043222	34099803	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001145350;NR_026933	C20orf173	20	34108569	34117481	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015966	ERGIC3	20	34129777	34145405	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024377	FER1L4	20	34146506	34195484	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003116	SPAG4	20	34203808	34208965	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_152925	CPNE1	20	34213952	34252878	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_006047	RBM12	20	34236846	34252878	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001198989	NFS1	20	34256609	34287287	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080748	ROMO1	20	34287231	34288902	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_040724	RBM39	20	34291530	34330258	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016436	PHF20	20	34359922	34538288	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_016558	SCAND1	20	34541538	34543281	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_080834	CNBD2	20	34556528	34618622	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027451	LINC00657	20	34633539	34638882	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_001258331	EPB41L1	20	34679425	34820721	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001271874	AAR2	20	34824338	34844863	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_183006;NM_014902	DLGAP4	20	34995443	35157040	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006097	MYL9	20	35169886	35178226	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001199514	TGIF2	20	35201875	35222355	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001199535	TGIF2-C20ORF24	20	35202956	35240960	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_018840	C20orf24	20	35234136	35240960	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_175077	SLA2	20	35240923	35274619	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_022477	NDRG3	20	35280168	35374541	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_024918;NM_001145317	DSN1	20	35380193	35402230	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_199181;NM_080627	SOGA1	20	35405844	35492087	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080628	C20orf118	20	35504569	35522632	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_015474	SAMHD1	20	35520226	35580246	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_002895	RBL1	20	35626177	35724410	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_213632;NM_152503	C20orf132	20	35729628	35807974	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_002951	RPN2	20	35807455	35870025	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_021081	GHRH	20	35879489	35885299	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_022077	MANBAL	20	35918050	35945663	0	-1	0	0	0	0	0	0	1	0	0	0	0
NM_198291;NM_005417	SRC	20	35973087	36033821	0	-1	0	0	0	0	0	0	1	0	0	0	0
NM_001167823;NM_001167822;NM_001167821;NM_001167820	BLCAP	20	36145818	36156333	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_005386	NNAT	20	36149606	36152090	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_047461	LINC00489	20	36247699	36251521	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_040021	LOC100287792	20	36305311	36311636	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_030877	CTNNBL1	20	36322433	36500520	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080607	VSTM2L	20	36531498	36573747	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_014657	TTI1	20	36611422	36661833	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_021215	RPRD1B	20	36661947	36720766	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_198951;NM_004613	TGM2	20	36756863	36793700	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001029864	KIAA1755	20	36838906	36889174	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001725	BPI	20	36932551	36965905	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_004139	LBP	20	36974813	37005653	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_015366;NR_027241	LOC388796	20	37049238	37064018	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_002910	SNORA71B	20	37053842	37053978	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_002911	SNORA71A	20	37055948	37056086	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_003017	SNORA71C	20	37058309	37058447	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_003018	SNORA71D	20	37062504	37062642	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_003239	SNHG11	20	37075296	37079564	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_002972	SNORA39	20	37076725	37076861	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_002986	SNORA60	20	37078011	37078147	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020336	RALGAPB	20	37101485	37207504	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001018082	ADIG	20	37209837	37217104	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001164431	ARHGAP40	20	37230576	37279295	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_080552	SLC32A1	20	37353104	37358015	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_024855	ACTR5	20	37377096	37401089	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001172735	PPP1R16B	20	37434347	37551667	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_030919	FAM83D	20	37554954	37581703	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_021931	DHX35	20	37590980	37668366	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_027124	LOC339568	20	37842423	37853391	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_005461	MAFB	20	39314516	39317876	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_003286	TOP1	20	39657461	39753126	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_182811	PLCG1	20	39766160	39804357	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_015035	ZHX3	20	39807088	39928739	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_022896	LPIN3	20	39969559	39989222	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_052846	EMILIN3	20	39988605	39995498	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_032221	CHD6	20	40031169	40247133	0	0	0	0	0	0	0	0	0	0	0	0	0
NM_007050	PTPRT	20	40701391	41818557	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_034009	SRSF6	20	42086503	42092244	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_015478;NM_032107	L3MBTL1	20	42136319	42170535	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016276;NM_170693	SGK2	20	42187634	42214273	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016004	IFT52	20	42219578	42275862	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_002466	MYBL2	20	42295708	42345122	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001008901	GTSF1L	20	42354800	42355642	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001098798;NM_001098796;NM_001098797	TOX2	20	42543491	42698254	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_020433	JPH2	20	42740336	42816218	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_016470	C20orf111	20	42824580	42839546	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_038339	LOC100505783	20	42839599	42854667	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001256740;NM_001256738	GDAP1L1	20	42875738	42909557	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_001080472	FITM2	20	42935196	42939889	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_178491	R3HDML	20	42965625	42979875	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_175914	HNF4A	20	42984440	43061485	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_037419	MIR3646	20	43036759	43036843	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_024331	TTPAL	20	43104525	43123244	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_006811;NM_198941	SERINC3	20	43124863	43150726	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_181805	PKIG	20	43160435	43247678	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_000022	ADA	20	43248162	43280376	0	-1	0	0	0	0	0	0	0	0	0	0	0
NR_034104	LOC79015	20	43285091	43300380	0	-1	0	0	0	0	0	0	0	0	0	0	0
NM_003881	WISP2	20	43343884	43356452	0	-1	0	0	0	0	0	0	0	0	0	0	0
