chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr22	36776255	36776256	IFT27	.	-	ENSG00000100360.15	36760000	37040000	3	2	4	0.0580571428571429
chr22	36819478	36819479	PVALB	.	-	ENSG00000100362.13	36760000	37040000	3	2	4	0.212425
chr22	36860987	36860988	NCF4	.	+	ENSG00000100365.16	36760000	37040000	3	2	4	0.360667857142857
chr22	36913627	36913628	CSF2RB	.	+	ENSG00000100368.14	36760000	37040000	3	2	4	0.451332142857143
chr22	37007850	37007851	TEX33	.	-	ENSG00000185264.12	36760000	37040000	3	2	4	0.114817857142857
chr22	37019634	37019635	MPST	.	+	ENSG00000128309.16	36760000	37040000	3	2	4	0.0727357142857143
chr22	37020182	37020183	TST	.	-	ENSG00000128311.14	36760000	37040000	3	2	4	0.070775
chr22	37051735	37051736	KCTD17	.	+	ENSG00000100379.17	37040000	37240000	4	4	5	0.058675
chr22	37109712	37109713	TMPRSS6	.	-	ENSG00000187045.18	37040000	37240000	4	4	5	0.348565
chr22	37175053	37175054	IL2RB	.	-	ENSG00000100385.14	37040000	37240000	4	4	5	0.32473
chr22	37199384	37199385	C1QTNF6	.	-	ENSG00000133466.14	37040000	37240000	4	4	5	0.203075
chr22	37212476	37212477	SSTR3	.	-	ENSG00000278195.2	37040000	37240000	4	4	5	0.137615
chr22	37244447	37244448	RAC2	.	-	ENSG00000128340.15	37240000	37520000	4	5	18	0.0158857142857143
chr22	37282026	37282027	CYTH4	.	+	ENSG00000100055.21	37280000	37520000	3	8	18	0.00844166666666668
chr22	37427478	37427479	ELFN2	.	-	ENSG00000166897.15	37280000	37520000	3	8	18	0.385504166666667
chr22	37486392	37486393	MFNG	.	-	ENSG00000100060.18	37280000	37520000	3	8	18	0.140029166666667
chr22	37519541	37519542	CARD10	.	-	ENSG00000100065.15	37280000	37520000	3	8	18	0.00190833333333335
chr22	37560479	37560480	CDC42EP1	.	+	ENSG00000128283.7	37520000	37600000	4	18	14	0.4940125
chr22	37582615	37582616	LGALS2	.	-	ENSG00000100079.7	37520000	37600000	4	18	14	0.2173
chr22	37608724	37608725	GGA1	.	+	ENSG00000100083.19	37600000	37800000	4	14	11	0.04362
chr22	37634653	37634654	SH3BP1	.	+	ENSG00000100092.23	37600000	37800000	4	14	11	0.173265
chr22	37639692	37639693	Z83844.3	.	+	ENSG00000285304.1	37600000	37800000	4	14	11	0.19846
chr22	37658722	37658723	PDXP	.	+	ENSG00000241360.2	37600000	37800000	4	14	11	0.29361
chr22	37675635	37675636	LGALS1	.	+	ENSG00000100097.12	37600000	37800000	4	14	11	0.378175
chr22	37681672	37681673	NOL12	.	+	ENSG00000273899.5	37600000	37800000	4	14	11	0.40836
chr22	37686413	37686414	Z83844.1	.	+	ENSG00000100101.15	37600000	37800000	4	14	11	0.432065
chr22	37697047	37697048	TRIOBP	.	+	ENSG00000100106.22	37600000	37800000	4	14	11	0.485235
chr22	37805092	37805093	H1-0	.	+	ENSG00000189060.5	37800000	38000000	3	11	4	0.02546
chr22	37807904	37807905	GCAT	.	+	ENSG00000100116.16	37800000	38000000	3	11	4	0.03952
chr22	37823381	37823382	GALR3	.	+	ENSG00000128310.3	37800000	38000000	3	11	4	0.116905
chr22	37848867	37848868	EIF3L	.	+	ENSG00000100129.18	37800000	38000000	3	11	4	0.244335
chr22	37849326	37849327	ANKRD54	.	-	ENSG00000100124.15	37800000	38000000	3	11	4	0.246635
chr22	37905656	37905657	MICALL1	.	+	ENSG00000100139.13	37800000	38000000	3	11	4	0.47172
chr22	37952606	37952607	POLR2F	.	+	ENSG00000100142.15	37800000	38000000	3	11	4	0.23697
chr22	37953668	37953669	C22orf23	.	-	ENSG00000128346.11	37800000	38000000	3	11	4	0.231655
chr22	37987421	37987422	SOX10	.	-	ENSG00000100146.18	37800000	38000000	3	11	4	0.06289
chr22	38056310	38056311	PICK1	.	+	ENSG00000100151.16	38040000	38360000	4	2	28	0.05096875
chr22	38084092	38084093	SLC16A8	.	-	ENSG00000100156.10	38040000	38360000	4	2	28	0.137790625
chr22	38110683	38110684	BAIAP2L2	.	-	ENSG00000128298.17	38040000	38360000	4	2	28	0.2208875
chr22	38200766	38200767	MAFF	.	+	ENSG00000185022.12	38040000	38360000	4	2	28	0.49760625
chr22	38214777	38214778	PLA2G6	.	-	ENSG00000184381.20	38040000	38360000	4	2	28	0.45381875
chr22	38273009	38273010	TMEM184B	.	-	ENSG00000198792.13	38040000	38360000	4	2	28	0.27184375
chr22	38318083	38318084	CSNK1E	.	-	ENSG00000213923.13	38040000	38360000	4	2	28	0.1309875
chr22	38398521	38398522	TPTEP2-CSNK1E	.	-	ENSG00000283900.1	38360000	38400000	3	28	28	0.03695
chr22	38455198	38455199	KCNJ4	.	-	ENSG00000168135.4	38400000	38720000	3	28	5	0.172496875
chr22	38468077	38468078	KDELR3	.	+	ENSG00000100196.11	38400000	38720000	3	28	5	0.212740625
chr22	38507659	38507660	DDX17	.	-	ENSG00000100201.21	38400000	38720000	3	28	5	0.3364375
chr22	38570203	38570204	DMC1	.	-	ENSG00000100206.10	38400000	38720000	3	28	5	0.4681125
chr22	38656628	38656629	FAM227A	.	-	ENSG00000184949.16	38400000	38720000	3	28	5	0.198034375
chr22	38656635	38656636	CBY1	.	+	ENSG00000100211.10	38400000	38720000	3	28	5	0.198015625
chr22	38681956	38681957	TOMM22	.	+	ENSG00000100216.6	38400000	38720000	3	28	5	0.1188875
chr22	38701555	38701556	JOSD1	.	-	ENSG00000100221.10	38400000	38720000	3	28	5	0.0576375
chr22	38705741	38705742	GTPBP1	.	+	ENSG00000100226.16	38400000	38720000	3	28	5	0.044559375
chr22	38794142	38794143	SUN2	.	-	ENSG00000100242.15	38720000	39160000	3	5	9	0.168506818181818
chr22	38794197	38794198	DNAL4	.	-	ENSG00000100246.13	38720000	39160000	3	5	9	0.168631818181818
chr22	38844027	38844028	NPTXR	.	-	ENSG00000221890.4	38720000	39160000	3	5	9	0.281881818181818
chr22	38872248	38872249	CBX6	.	-	ENSG00000183741.12	38720000	39160000	3	5	9	0.346020454545455
chr22	38952740	38952741	APOBEC3A	.	+	ENSG00000128383.13	38720000	39160000	3	5	9	0.471045454545455
chr22	38982346	38982347	APOBEC3B	.	+	ENSG00000179750.16	38720000	39160000	3	5	9	0.403759090909091
chr22	39014256	39014257	APOBEC3C	.	+	ENSG00000244509.4	38720000	39160000	3	5	9	0.331236363636364
chr22	39014362	39014363	AL022318.4	.	+	ENSG00000284554.2	38720000	39160000	3	5	9	0.330995454545455
chr22	39021112	39021113	APOBEC3D	.	+	ENSG00000243811.10	38720000	39160000	3	5	9	0.315654545454545
chr22	39040603	39040604	APOBEC3F	.	+	ENSG00000128394.17	38720000	39160000	3	5	9	0.271356818181818
chr22	39077066	39077067	APOBEC3G	.	+	ENSG00000239713.9	38720000	39160000	3	5	9	0.188486363636364
chr22	39097223	39097224	APOBEC3H	.	+	ENSG00000100298.15	38720000	39160000	3	5	9	0.142675
chr22	39152679	39152680	CBX7	.	-	ENSG00000100307.13	38720000	39160000	3	5	9	0.0166363636363636
chr22	39244981	39244982	PDGFB	.	-	ENSG00000100311.17	39160000	39320000	3	9	2	0.4688625
chr22	39320388	39320389	RPL3	.	-	ENSG00000100316.16	39320000	39520000	3	2	19	0.00194499999999997
chr22	39349924	39349925	SYNGR1	.	+	ENSG00000100321.15	39320000	39520000	3	2	19	0.14962
chr22	39399777	39399778	TAB1	.	+	ENSG00000100324.14	38400000	39400000	20	28	2	0.000222999999999973
chr22	39457011	39457012	MGAT3	.	+	ENSG00000128268.12	39400000	39520000	20	2	19	0.475091666666667
chr22	39499431	39499432	MIEF1	.	+	ENSG00000100335.15	39400000	39520000	20	2	19	0.171408333333333
chr22	39504230	39504231	AL022312.1	.	+	ENSG00000285025.1	39400000	39520000	20	2	19	0.131416666666667
chr22	39519694	39519695	ATF4	.	+	ENSG00000128272.14	39400000	39520000	20	2	19	0.00255
chr22	39532760	39532761	RPS19BP1	.	-	ENSG00000187051.9	39520000	40040000	3	19	10	0.0245403846153846
chr22	39570752	39570753	CACNA1I	.	+	ENSG00000100346.18	39520000	40040000	3	19	10	0.0976
chr22	39893863	39893864	ENTHD1	.	-	ENSG00000176177.10	39520000	40040000	3	19	10	0.281030769230769
chr22	39901083	39901084	GRAP2	.	+	ENSG00000100351.17	39520000	40040000	3	19	10	0.267148076923077
chr22	39960396	39960397	Z82206.1	.	+	ENSG00000225528.3	39520000	40040000	3	19	10	0.153084615384615
chr22	39994953	39994954	FAM83F	.	+	ENSG00000133477.17	39520000	40040000	3	19	10	0.0866288461538461
chr22	40044816	40044817	TNRC6B	.	+	ENSG00000100354.21	40040000	40360000	3	10	12	0.01505
chr22	40346499	40346500	ADSL	.	+	ENSG00000239900.12	40040000	40360000	3	10	12	0.042190625
chr22	40346528	40346529	AL022238.4	.	+	ENSG00000284431.1	40040000	40360000	3	10	12	0.0421
chr22	40370590	40370591	SGSM3	.	+	ENSG00000100359.21	40360000	40640000	3	12	1	0.0378214285714286
chr22	40636718	40636719	MRTFA	.	-	ENSG00000196588.18	40360000	40640000	3	12	1	0.0117178571428572
chr22	40678749	40678750	MCHR1	.	+	ENSG00000128285.4	40400000	40680000	16	16	19	0.00446785714285713
chr22	40819398	40819399	SLC25A17	.	-	ENSG00000100372.15	40800000	41360000	11	16	23	0.0346410714285714
chr22	40856638	40856639	ST13	.	-	ENSG00000100380.14	40840000	41240000	6	6	1	0.0415975
chr22	40857076	40857077	XPNPEP3	.	+	ENSG00000196236.13	40840000	41240000	6	6	1	0.04269
chr22	40862112	40862113	DNAJB7	.	-	ENSG00000172404.5	40680000	40880000	4	19	2	0.089435
chr22	40951346	40951347	RBX1	.	+	ENSG00000100387.9	40920000	41360000	3	1	23	0.0712409090909091
chr22	41092591	41092592	EP300	.	+	ENSG00000100393.14	40840000	41240000	6	6	1	0.3685225
chr22	41205281	41205282	L3MBTL2	.	+	ENSG00000100395.15	40840000	41240000	6	6	1	0.0867975
chr22	41240930	41240931	CHADL	.	-	ENSG00000100399.16	41240000	41360000	6	1	23	0.00775833333333331
chr22	41286250	41286251	RANGAP1	.	-	ENSG00000100401.19	41280000	41640000	5	1	16	0.0173638888888889
chr22	41301524	41301525	ZC3H7B	.	+	ENSG00000100403.12	40840000	41320000	7	6	1	0.0384916666666666
chr22	41367332	41367333	TEF	.	+	ENSG00000167074.15	41360000	41640000	6	23	16	0.0261857142857143
chr22	41446800	41446801	TOB2	.	-	ENSG00000183864.5	41360000	41640000	6	23	16	0.310003571428571
chr22	41468691	41468692	PHF5A	.	-	ENSG00000100410.8	41360000	41640000	6	23	16	0.388185714285714
chr22	41469116	41469117	ACO2	.	+	ENSG00000100412.16	41360000	41640000	6	23	16	0.3897
chr22	41544605	41544606	POLR3H	.	-	ENSG00000100413.17	41360000	41640000	6	23	16	0.340692857142857
chr22	41561009	41561010	CSDC2	.	+	ENSG00000172346.15	41360000	41640000	6	23	16	0.282110714285714
chr22	41589870	41589871	PMM1	.	-	ENSG00000100417.12	41360000	41640000	6	23	16	0.179032142857143
chr22	41621042	41621043	DESI1	.	-	ENSG00000100418.8	41360000	41640000	6	23	16	0.0677035714285714
chr22	41621118	41621119	XRCC6	.	+	ENSG00000196419.12	41360000	41640000	6	23	16	0.0674357142857143
chr22	41690503	41690504	SNU13	.	-	ENSG00000100138.15	41680000	41960000	3	2	3	0.0375142857142857
chr22	41699502	41699503	MEI1	.	+	ENSG00000167077.13	41680000	41960000	3	2	3	0.06965
chr22	41800678	41800679	CCDC134	.	+	ENSG00000100147.13	41680000	41960000	3	2	3	0.430992857142857
chr22	41833078	41833079	SREBF2	.	+	ENSG00000198911.12	41680000	41960000	3	2	3	0.453292857142857
chr22	41914666	41914667	SHISA8	.	-	ENSG00000234965.2	41680000	41960000	3	2	3	0.161903571428571
chr22	41926817	41926818	TNFRSF13C	.	-	ENSG00000159958.6	41680000	41960000	3	2	3	0.118507142857143
chr22	41947151	41947152	CENPM	.	-	ENSG00000100162.15	41680000	41960000	3	2	3	0.0458857142857143
chr22	41952173	41952174	LINC00634	.	+	ENSG00000205704.7	41680000	41960000	3	2	3	0.0279535714285714
chr22	41969474	41969475	SEPTIN3	.	+	ENSG00000100167.20	41960000	42080000	5	3	4	0.07895
chr22	41998724	41998725	WBP2NL	.	+	ENSG00000183066.14	41960000	42080000	5	3	4	0.3227
chr22	42070841	42070842	NAGA	.	-	ENSG00000198951.12	41960000	42080000	5	3	4	0.0763166666666666
chr22	42074247	42074248	PHETA2	.	+	ENSG00000177096.9	41960000	42080000	5	3	4	0.0479416666666667
chr22	42079690	42079691	SMDT1	.	+	ENSG00000183172.9	41960000	42080000	5	3	4	0.00258333333333333
chr22	42090883	42090884	NDUFA6	.	-	ENSG00000184983.11	42080000	42480000	5	4	28	0.02721
chr22	42130880	42130881	CYP2D6	.	-	ENSG00000100197.22	42080000	42480000	5	4	28	0.1272025
chr22	42343615	42343616	TCF20	.	-	ENSG00000100207.18	42080000	42480000	5	4	28	0.34096
chr22	42432402	42432403	NFAM1	.	-	ENSG00000235568.7	42080000	42480000	5	4	28	0.1189925
chr22	42519795	42519796	RRP7A	.	-	ENSG00000189306.11	42480000	42520000	3	28	28	0.00509999999999999
chr22	42553616	42553617	SERHL2	.	+	ENSG00000183569.18	42520000	42840000	4	28	1	0.10505
chr22	42614961	42614962	POLDIP3	.	-	ENSG00000100227.18	42520000	42840000	4	28	1	0.29675625
chr22	42640600	42640601	ATP5MGL	.	-	ENSG00000249222.1	42520000	42840000	4	28	1	0.376878125
chr22	42649391	42649392	CYB5R3	.	-	ENSG00000100243.21	42520000	42840000	4	28	1	0.40435
chr22	42721297	42721298	A4GALT	.	-	ENSG00000128274.17	42520000	42840000	4	28	1	0.37094375
chr22	42858105	42858106	ARFGAP3	.	-	ENSG00000242247.11	42840000	43200000	4	1	14	0.0502944444444444
chr22	43015148	43015149	PACSIN2	.	-	ENSG00000100266.19	42840000	43200000	4	1	14	0.486525
chr22	43089418	43089419	TTLL1	.	-	ENSG00000100271.17	42840000	43200000	4	1	14	0.307169444444444
chr22	43110749	43110750	BIK	.	+	ENSG00000100290.3	42840000	43200000	4	1	14	0.247919444444444
chr22	43143397	43143398	MCAT	.	-	ENSG00000100294.13	42840000	43200000	4	1	14	0.157227777777778
chr22	43151546	43151547	TSPO	.	+	ENSG00000100300.18	42840000	43200000	4	1	14	0.134594444444444
chr22	43187133	43187134	TTLL12	.	-	ENSG00000100304.13	42840000	43200000	4	1	14	0.0357388888888889
chr22	43343371	43343372	SCUBE1	.	-	ENSG00000159307.19	43200000	43400000	3	14	1	0.28314
chr22	43411195	43411196	MPPED1	.	+	ENSG00000186732.14	43400000	43920000	3	1	13	0.0215288461538461
chr22	43812336	43812337	EFCAB6	.	-	ENSG00000186976.15	43440000	43920000	4	2	13	0.224297916666667
chr22	43862512	43862513	SULT4A1	.	-	ENSG00000130540.14	43440000	43920000	4	2	13	0.119764583333333
chr22	43892012	43892013	PNPLA5	.	-	ENSG00000100341.12	43440000	43920000	4	2	13	0.05830625
chr22	43923791	43923792	PNPLA3	.	+	ENSG00000100344.11	43920000	44120000	3	13	1	0.018955
chr22	43955441	43955442	SAMM50	.	+	ENSG00000100347.15	43920000	44120000	3	13	1	0.177205
chr22	43999210	43999211	PARVB	.	+	ENSG00000188677.14	43920000	44120000	3	13	1	0.39605
chr22	44172955	44172956	PARVG	.	+	ENSG00000138964.17	44120000	44640000	3	1	1	0.101836538461538
chr22	44312950	44312951	SHISAL1	.	-	ENSG00000138944.8	44120000	44640000	3	1	1	0.371059615384615
chr22	44498232	44498233	RTL6	.	-	ENSG00000188636.4	44120000	44640000	3	1	1	0.272628846153846
chr22	44668546	44668547	PRR5	.	+	ENSG00000186654.21	43920000	44680000	4	13	27	0.0150710526315789
chr22	44702232	44702233	PRR5-ARHGAP8	.	+	ENSG00000248405.10	44680000	44760000	20	27	3	0.2779
chr22	44752557	44752558	ARHGAP8	.	+	ENSG00000241484.9	44680000	44760000	20	27	3	0.0930375
chr22	45010004	45010005	PHF21B	.	-	ENSG00000056487.16	44680000	45080000	18	27	2	0.1749875
chr22	45163924	45163925	NUP50	.	+	ENSG00000093000.19	45160000	45560000	5	4	9	0.00980999999999998
chr22	45240768	45240769	KIAA0930	.	-	ENSG00000100364.18	45240000	45560000	3	2	9	0.00240312500000001
chr22	45284948	45284949	UPK3A	.	+	ENSG00000100373.10	45240000	45560000	3	2	9	0.1404625
chr22	45308967	45308968	FAM118A	.	+	ENSG00000100376.12	45240000	45560000	3	2	9	0.215521875
chr22	45413618	45413619	SMC1B	.	-	ENSG00000077935.17	45240000	45560000	3	2	9	0.457440625
chr22	45413692	45413693	RIBC2	.	+	ENSG00000128408.9	45240000	45560000	3	2	9	0.4572125
chr22	45502237	45502238	FBLN1	.	+	ENSG00000077942.19	45240000	45560000	3	2	9	0.180509375
chr22	45671797	45671798	ATXN10	.	+	ENSG00000130638.17	45560000	46040000	3	9	28	0.232910416666667
chr22	45977161	45977162	WNT7B	.	-	ENSG00000188064.10	45560000	46040000	3	9	28	0.1309125
chr22	46150520	46150521	PPARA	.	+	ENSG00000186951.16	46080000	46320000	3	28	3	0.293833333333333
chr22	46250310	46250311	CDPF1	.	-	ENSG00000205643.11	46080000	46320000	3	28	3	0.290370833333333
chr22	46263342	46263343	PKDREJ	.	-	ENSG00000130943.7	46080000	46320000	3	28	3	0.236070833333333
chr22	46267960	46267961	TTC38	.	+	ENSG00000075234.17	46080000	46320000	3	28	3	0.216833333333333
chr22	46296869	46296870	GTSE1	.	+	ENSG00000075218.19	46080000	46320000	3	28	3	0.0963791666666667
chr22	46330874	46330875	TRMU	.	+	ENSG00000100416.15	46320000	46560000	3	3	9	0.0453083333333333
chr22	46537169	46537170	CELSR1	.	-	ENSG00000075275.16	46320000	46560000	3	3	9	0.095125
chr22	46576011	46576012	GRAMD4	.	+	ENSG00000075240.17	46560000	46800000	8	9	10	0.0667125
chr22	46738251	46738252	CERK	.	-	ENSG00000100422.14	46560000	46800000	8	9	10	0.257283333333333
chr22	46762616	46762617	TBC1D22A	.	+	ENSG00000054611.14	46560000	46800000	8	9	10	0.155766666666667
chr22	48489459	48489460	TAFA5	.	+	ENSG00000219438.8	47600000	48520000	4	1	16	0.0331967391304348
chr22	49827511	49827512	BRD1	.	-	ENSG00000100425.18	49760000	49920000	3	20	10	0.42195
chr22	49853843	49853844	ZBED4	.	+	ENSG00000100426.7	49760000	49920000	3	20	10	0.41348125
chr22	49918166	49918167	CRELD2	.	+	ENSG00000184164.14	49760000	49920000	3	20	10	0.0114625
chr22	49918437	49918438	ALG12	.	-	ENSG00000182858.14	49760000	49920000	3	20	10	0.00976250000000001
chr22	49960767	49960768	PIM3	.	+	ENSG00000198355.5	49920000	50040000	11	10	4	0.339725
chr22	50012658	50012659	IL17REL	.	-	ENSG00000188263.10	49920000	50040000	11	10	4	0.227841666666667
chr22	50056934	50056935	TTLL8	.	-	ENSG00000138892.11	50040000	50800000	11	4	28	0.0222828947368421
chr22	50085901	50085902	MLC1	.	-	ENSG00000100427.15	49920000	50120000	6	10	3	0.17049
chr22	50089878	50089879	MOV10L1	.	+	ENSG00000073146.16	49920000	50120000	6	10	3	0.15061
chr22	50170730	50170731	PANX2	.	+	ENSG00000073150.14	50160000	50800000	4	1	28	0.016765625
chr22	50185914	50185915	TRABD	.	+	ENSG00000170638.9	50160000	50800000	4	1	28	0.040490625
chr22	50200978	50200979	SELENOO	.	+	ENSG00000073169.14	50120000	50240000	6	3	4	0.325183333333333
chr22	50245022	50245023	TUBGCP6	.	-	ENSG00000128159.12	50240000	50520000	3	4	1	0.0179392857142857
chr22	50251404	50251405	HDAC10	.	-	ENSG00000100429.18	50240000	50520000	3	4	1	0.0407321428571429
chr22	50261715	50261716	MAPK12	.	-	ENSG00000188130.14	50240000	50520000	3	4	1	0.0775571428571429
chr22	50270766	50270767	MAPK11	.	-	ENSG00000185386.15	50240000	50520000	3	4	1	0.109882142857143
chr22	50307645	50307646	PLXNB2	.	-	ENSG00000196576.15	50240000	50520000	3	4	1	0.241592857142857
chr22	50327011	50327012	DENND6B	.	-	ENSG00000205593.12	50240000	50520000	3	4	1	0.310757142857143
chr22	50343303	50343304	PPP6R2	.	+	ENSG00000100239.16	50240000	50520000	3	4	1	0.368939285714286
chr22	50475034	50475035	SBF1	.	-	ENSG00000100241.21	50240000	50520000	3	4	1	0.160589285714286
chr22	50481542	50481543	ADM2	.	+	ENSG00000128165.9	50240000	50520000	3	4	1	0.13735
chr22	50486783	50486784	MIOX	.	+	ENSG00000100253.13	50240000	50520000	3	4	1	0.118632142857143
chr22	50507701	50507702	LMF2	.	-	ENSG00000100258.18	50240000	50520000	3	4	1	0.0439214285714286
chr22	50508223	50508224	NCAPH2	.	+	ENSG00000025770.19	50240000	50520000	3	4	1	0.0420607142857143
chr22	50526460	50526461	SCO2	.	-	ENSG00000284194.2	50520000	50800000	3	1	28	0.023075
chr22	50530031	50530032	TYMP	.	-	ENSG00000025708.14	50520000	50800000	3	1	28	0.0358285714285714
chr22	50532579	50532580	ODF3B	.	-	ENSG00000177989.13	50520000	50800000	3	1	28	0.0449285714285714
chr22	50545898	50545899	KLHDC7B	.	+	ENSG00000130487.9	50520000	50800000	3	1	28	0.0924928571428572
chr22	50562918	50562919	SYCE3	.	-	ENSG00000217442.4	50520000	50800000	3	1	28	0.153282142857143
chr22	50578464	50578465	CPT1B	.	-	ENSG00000205560.12	50520000	50800000	3	1	28	0.208803571428571
chr22	50582964	50582965	CHKB-CPT1B	.	-	ENSG00000254413.8	50520000	50800000	3	1	28	0.224875
chr22	50600792	50600793	MAPK8IP2	.	+	ENSG00000008735.14	50520000	50800000	3	1	28	0.288542857142857
chr22	50601454	50601455	CHKB	.	-	ENSG00000100288.19	50520000	50800000	3	1	28	0.290910714285714
chr22	50628172	50628173	ARSA	.	-	ENSG00000100299.18	50520000	50800000	3	1	28	0.386332142857143
chr22	50674414	50674415	SHANK3	.	+	ENSG00000251322.9	50520000	50800000	3	1	28	0.448521428571429
chr22	50738195	50738196	ACR	.	+	ENSG00000100312.11	50520000	50800000	3	1	28	0.220732142857143
chr22	50783662	50783663	RABL2B	.	-	ENSG00000079974.17	50520000	50800000	3	1	28	0.0583464285714286
chrX	276321	276322	PLCXD1	.	+	ENSG00000182378.14	240000	400000	3	28	3	0.22700625
chrX	318818	318819	GTPBP6	.	-	ENSG00000178605.13	240000	400000	3	28	3	0.49261875
chrX	386954	386955	PPP2R3B	.	-	ENSG00000167393.18	240000	400000	3	28	3	0.08153125
chrX	624343	624344	SHOX	.	+	ENSG00000185960.14	400000	1160000	4	3	1	0.295188157894737
chrX	1212722	1212723	CRLF2	.	-	ENSG00000205755.12	1160000	1360000	4	1	19	0.263615
chrX	1268799	1268800	CSF2RA	.	+	ENSG00000198223.16	240000	1320000	6	28	2	0.0474083333333333
chrX	1336615	1336616	IL3RA	.	+	ENSG00000185291.12	1320000	1600000	6	2	7	0.0593392857142857
chrX	1392112	1392113	SLC25A6	.	-	ENSG00000169100.14	240000	1400000	18	28	1	0.00679913793103448
chrX	1453761	1453762	ASMTL	.	-	ENSG00000169093.16	1440000	1600000	3	3	7	0.0860125
chrX	1537184	1537185	P2RY8	.	-	ENSG00000182162.11	1440000	1600000	3	3	7	0.39259375
chrX	1591603	1591604	AKAP17A	.	+	ENSG00000197976.12	1440000	1600000	3	3	7	0.05248125
chrX	1615058	1615059	ASMT	.	+	ENSG00000196433.13	1600000	1920000	5	7	1	0.04705625
chrX	2500975	2500976	ZBED1	.	-	ENSG00000214717.12	2120000	2600000	3	28	12	0.2063
chrX	2502804	2502805	DHRSX	.	-	ENSG00000169084.15	2120000	2600000	3	28	12	0.202489583333333
chrX	2691186	2691187	CD99	.	+	ENSG00000002586.20	2640000	2800000	22	6	2	0.3199125
chrX	2752047	2752048	XG	.	+	ENSG00000124343.13	2120000	2760000	20	28	1	0.0124265625
chrX	2828821	2828822	GYG2	.	+	ENSG00000056998.20	2640000	2840000	17	6	16	0.055895
chrX	2929348	2929349	ARSD	.	-	ENSG00000006756.16	2840000	3040000	4	16	1	0.446745
chrX	2968474	2968475	ARSL	.	-	ENSG00000157399.16	2840000	3040000	4	16	1	0.357625
chrX	3006612	3006613	ARSH	.	+	ENSG00000205667.2	2840000	3040000	4	16	1	0.16694
chrX	3041470	3041471	ARSF	.	+	ENSG00000062096.15	3040000	3600000	4	1	1	0.00262499999999999
chrX	3346651	3346652	MXRA5	.	-	ENSG00000101825.8	3040000	3600000	4	1	1	0.452407142857143
chrX	3713648	3713649	PRKX	.	-	ENSG00000183943.6	3640000	3800000	3	1	28	0.46030625
chrX	6228866	6228867	NLGN4X	.	-	ENSG00000146938.16	6000000	6240000	23	27	1	0.0463875
chrX	6535117	6535118	VCX3A	.	-	ENSG00000169059.12	6440000	7920000	9	1	21	0.0642689189189189
chrX	7147236	7147237	STS	.	+	ENSG00000101846.7	6200000	7200000	3	1	1	0.052764
chrX	7148189	7148190	PUDP	.	-	ENSG00000130021.14	6200000	7200000	3	1	1	0.05181
chrX	7842261	7842262	VCX	.	+	ENSG00000182583.12	7680000	7920000	4	2	21	0.3239125
chrX	7927738	7927739	PNPLA4	.	-	ENSG00000006757.12	7920000	8720000	3	21	2	0.00967374999999998
chrX	8171266	8171267	VCX2	.	-	ENSG00000177504.10	7960000	8760000	24	7	18	0.26408375
chrX	8464829	8464830	VCX3B	.	+	ENSG00000205642.10	7920000	8720000	3	21	2	0.31896375
chrX	8732136	8732137	ANOS1	.	-	ENSG00000011201.12	8720000	9720000	3	2	8	0.012137
chrX	8801382	8801383	FAM9A	.	-	ENSG00000183304.10	8800000	9880000	20	8	1	0.00128055555555556
chrX	9295681	9295682	FAM9B	.	-	ENSG00000177138.17	8760000	9720000	5	18	8	0.441997916666667
chrX	9463294	9463295	TBL1X	.	+	ENSG00000101849.17	8760000	9720000	5	18	8	0.267402083333333
chrX	9786296	9786297	GPR143	.	-	ENSG00000101850.13	9720000	10000000	10	8	18	0.236775
chrX	9786428	9786429	SHROOM2	.	+	ENSG00000146950.13	9720000	10000000	10	8	18	0.237242857142857
chrX	9967357	9967358	CLDN34	.	+	ENSG00000234469.4	9960000	10160000	18	1	24	0.036785
chrX	10015561	10015562	WWC3	.	+	ENSG00000047644.18	10000000	10160000	10	18	24	0.09725625
chrX	10156944	10156945	CLCN4	.	+	ENSG00000073464.12	10000000	10160000	10	18	24	0.0191
chrX	10833653	10833654	MID1	.	-	ENSG00000101871.15	10720000	11120000	4	6	28	0.284135
chrX	11111300	11111301	HCCS	.	+	ENSG00000004961.15	10720000	11120000	4	6	28	0.02175
chrX	11293412	11293413	AMELX	.	+	ENSG00000125363.14	11120000	11520000	3	28	15	0.43353
chrX	11665919	11665920	ARHGAP6	.	-	ENSG00000047648.23	11560000	11800000	10	13	22	0.441333333333333
chrX	11758158	11758159	MSL3	.	+	ENSG00000005302.19	11560000	11800000	10	13	22	0.174341666666667
chrX	11822422	11822423	FRMPD4	.	+	ENSG00000169933.15	11520000	11840000	6	15	1	0.05493125
chrX	12791354	12791355	PRPS2	.	+	ENSG00000101911.12	12000000	12800000	7	1	22	0.0108075
chrX	12867071	12867072	TLR7	.	+	ENSG00000196664.5	12800000	12920000	4	22	8	0.441075
chrX	12906619	12906620	TLR8	.	+	ENSG00000101916.11	12800000	12920000	4	22	8	0.111508333333333
chrX	12975109	12975110	TMSB4X	.	+	ENSG00000205542.11	12920000	13120000	3	8	1	0.275545
chrX	13044681	13044682	FAM9C	.	-	ENSG00000187268.12	12920000	13120000	3	8	1	0.37659
