chr	start_TSS	end_TSS	name	score	strand	Ensembl_ID	start_TAD	end_TAD	w_TAD	order_lower_TAD	order_upper_TAD	Fraction
chr17	64919479	64919480	LRRC37A3	.	-	ENSG00000176809.10	64800000	64920000	3	28	28	0.00433333333333336
chr17	65056739	65056740	GNA13	.	-	ENSG00000120063.10	64920000	65200000	3	28	2	0.488357142857143
chr17	65100811	65100812	RGS9	.	+	ENSG00000108370.17	64920000	65200000	3	28	2	0.354246428571429
chr17	65561647	65561648	AXIN2	.	-	ENSG00000168646.13	65240000	66160000	5	2	10	0.349617391304348
chr17	65641032	65641033	AC004805.1	.	-	ENSG00000266076.1	65240000	66160000	5	2	10	0.435905434782609
chr17	66192132	66192133	CEP112	.	-	ENSG00000154240.17	64920000	66200000	8	28	6	0.00614609375000003
chr17	66256524	66256525	APOH	.	-	ENSG00000091583.11	66200000	66680000	8	6	8	0.117760416666667
chr17	66302612	66302613	PRKCA	.	+	ENSG00000154229.12	66200000	66680000	8	6	8	0.213775
chr17	66835116	66835117	CACNG5	.	+	ENSG00000075429.9	66680000	66920000	3	8	2	0.353683333333333
chr17	66964706	66964707	CACNG4	.	+	ENSG00000075461.6	66920000	67360000	3	2	7	0.101604545454545
chr17	67044553	67044554	CACNG1	.	+	ENSG00000108878.5	66920000	67360000	3	2	7	0.283075
chr17	67245988	67245989	HELZ	.	-	ENSG00000198265.12	67240000	67320000	12	1	7	0.0748625
chr17	67366604	67366605	PSMD12	.	-	ENSG00000197170.10	67360000	67720000	3	7	7	0.0183472222222222
chr17	67377280	67377281	PITPNC1	.	+	ENSG00000154217.15	67360000	67720000	3	7	7	0.048
chr17	67717930	67717931	NOL11	.	+	ENSG00000130935.10	67360000	67720000	3	7	7	0.00574999999999998
chr17	67825502	67825503	BPTF	.	+	ENSG00000171634.18	67320000	67920000	12	7	2	0.157496666666667
chr17	67996430	67996431	C17orf58	.	-	ENSG00000186665.9	67960000	68040000	10	9	17	0.4553875
chr17	68035707	68035708	KPNA2	.	+	ENSG00000182481.9	67960000	68040000	10	9	17	0.0536625
chr17	68247929	68247930	AMZ2	.	+	ENSG00000196704.12	68240000	68480000	4	1	4	0.0330375
chr17	68259181	68259182	ARSG	.	+	ENSG00000141337.12	68240000	68480000	4	1	4	0.0799208333333333
chr17	68291266	68291267	SLC16A6	.	-	ENSG00000108932.12	68240000	68480000	4	1	4	0.2136125
chr17	68457512	68457513	WIPI1	.	-	ENSG00000070540.13	68240000	68480000	4	1	4	0.0936958333333333
chr17	68511779	68511780	PRKAR1A	.	+	ENSG00000108946.14	68040000	68520000	5	17	5	0.0171270833333333
chr17	68601366	68601367	FAM20A	.	-	ENSG00000108950.12	68520000	68760000	5	5	4	0.339029166666667
chr17	68955391	68955392	ABCA8	.	-	ENSG00000141338.14	68760000	69240000	3	4	1	0.407066666666667
chr17	69060948	69060949	ABCA9	.	-	ENSG00000154258.17	68760000	69240000	3	4	1	0.373022916666667
chr17	69141894	69141895	ABCA6	.	-	ENSG00000154262.13	68760000	69240000	3	4	1	0.204385416666667
chr17	69244845	69244846	ABCA10	.	-	ENSG00000154263.17	69240000	69560000	3	1	11	0.01514375
chr17	69327243	69327244	ABCA5	.	-	ENSG00000154265.16	69320000	69520000	18	19	1	0.03622
chr17	69414696	69414697	MAP2K6	.	+	ENSG00000108984.15	69320000	69520000	18	19	1	0.47348
chr17	70053428	70053429	KCNJ16	.	+	ENSG00000153822.13	69600000	70160000	4	1	2	0.190307142857143
chr17	70168672	70168673	KCNJ2	.	+	ENSG00000123700.5	70160000	70600000	4	2	11	0.0197090909090909
chr17	72121019	72121020	SOX9	.	+	ENSG00000125398.8	72120000	72560000	3	5	23	0.00231590909090912
chr17	73092711	73092712	SLC39A11	.	-	ENSG00000133195.11	72960000	73160000	4	1	1	0.33644
chr17	73165009	73165010	SSTR2	.	+	ENSG00000180616.9	73160000	73400000	4	1	18	0.0208708333333333
chr17	73192631	73192632	COG1	.	+	ENSG00000166685.12	72720000	73200000	3	1	7	0.0153520833333333
chr17	73232232	73232233	C17orf80	.	+	ENSG00000141219.15	72560000	73240000	11	23	2	0.0114235294117647
chr17	73236752	73236753	FAM104A	.	-	ENSG00000133193.12	72560000	73240000	11	23	2	0.00477499999999997
chr17	73262351	73262352	CPSF4L	.	-	ENSG00000187959.9	73240000	73400000	11	2	18	0.1397
chr17	73312004	73312005	CDC42EP4	.	-	ENSG00000179604.10	73240000	73400000	11	2	18	0.45003125
chr17	73644444	73644445	SDK2	.	-	ENSG00000069188.17	73400000	74160000	8	18	1	0.321638157894737
chr17	74203581	74203582	RPL38	.	+	ENSG00000172809.13	74200000	74360000	3	15	5	0.02238125
chr17	74213570	74213571	TTYH2	.	+	ENSG00000141540.11	74200000	74360000	3	15	5	0.0848125
chr17	74274233	74274234	DNAI2	.	+	ENSG00000171595.14	74200000	74360000	3	15	5	0.46395625
chr17	74326209	74326210	KIF19	.	+	ENSG00000196169.15	74200000	74360000	3	15	5	0.21119375
chr17	74361867	74361868	BTBD17	.	-	ENSG00000204347.4	74360000	74520000	3	5	3	0.011675
chr17	74367406	74367407	GPR142	.	+	ENSG00000257008.6	74360000	74520000	3	5	3	0.0462875
chr17	74424850	74424851	GPRC5C	.	+	ENSG00000170412.18	74360000	74520000	3	5	3	0.4053125
chr17	74466398	74466399	CD300A	.	+	ENSG00000167851.15	74360000	74520000	3	5	3	0.3350125
chr17	74531474	74531475	CD300LB	.	-	ENSG00000178789.9	74520000	74640000	6	3	19	0.095625
chr17	74546114	74546115	CD300C	.	-	ENSG00000167850.4	74160000	74560000	8	1	1	0.0347125
chr17	74592282	74592283	CD300LD	.	-	ENSG00000204345.1	74560000	74720000	8	1	2	0.20176875
chr17	74623737	74623738	CD300E	.	-	ENSG00000186407.7	74520000	74640000	6	3	19	0.135516666666667
chr17	74670577	74670578	RAB37	.	+	ENSG00000172794.20	74640000	74720000	16	19	2	0.3822125
chr17	74712977	74712978	CD300LF	.	-	ENSG00000186074.19	74640000	74720000	16	19	2	0.087775
chr17	74748627	74748628	SLC9A3R1	.	+	ENSG00000109062.12	74720000	74880000	8	2	12	0.17891875
chr17	74776366	74776367	NAT9	.	-	ENSG00000109065.12	74640000	74800000	9	19	1	0.14770625
chr17	74776498	74776499	TMEM104	.	+	ENSG00000109066.14	74640000	74800000	9	19	1	0.1468875
chr17	74861503	74861504	GRIN2C	.	-	ENSG00000161509.14	74800000	74880000	9	1	12	0.2312
chr17	74873030	74873031	FDXR	.	-	ENSG00000161513.12	74800000	74880000	9	1	12	0.0871125
chr17	74893780	74893781	FADS6	.	-	ENSG00000172782.12	74880000	75200000	14	12	18	0.043065625
chr17	74922949	74922950	OTOP2	.	+	ENSG00000183034.13	74920000	75200000	13	16	18	0.0105321428571429
chr17	74923255	74923256	USH1G	.	-	ENSG00000182040.9	74920000	75200000	13	16	18	0.0116285714285714
chr17	74935801	74935802	OTOP3	.	+	ENSG00000182938.6	74920000	75200000	13	16	18	0.0564321428571429
chr17	74973165	74973166	HID1	.	-	ENSG00000167861.16	74920000	75200000	13	16	18	0.189878571428571
chr17	74987631	74987632	CDR2L	.	+	ENSG00000109089.7	74920000	75200000	13	16	18	0.241539285714286
chr17	75012669	75012670	MRPL58	.	+	ENSG00000167862.10	74920000	75200000	13	16	18	0.330960714285714
chr17	75032574	75032575	KCTD2	.	+	ENSG00000180901.11	74920000	75200000	13	16	18	0.40205
chr17	75046984	75046985	ATP5PD	.	-	ENSG00000167863.12	74920000	75200000	13	16	18	0.453517857142857
chr17	75087726	75087727	SLC16A5	.	+	ENSG00000170190.16	74920000	75200000	13	16	18	0.400978571428571
chr17	75109951	75109952	ARMC7	.	+	ENSG00000125449.7	74920000	75200000	13	16	18	0.321603571428571
chr17	75131756	75131757	NT5C	.	-	ENSG00000125458.7	74920000	75200000	13	16	18	0.243725
chr17	75168280	75168281	JPT1	.	-	ENSG00000189159.16	74920000	75200000	13	16	18	0.113282142857143
chr17	75182958	75182959	SUMO2	.	-	ENSG00000188612.12	74920000	75200000	13	16	18	0.0608607142857143
chr17	75205658	75205659	NUP85	.	+	ENSG00000125450.11	75200000	75440000	13	18	6	0.023575
chr17	75261673	75261674	MRPS7	.	+	ENSG00000125445.11	74880000	75280000	5	12	1	0.0458175
chr17	75262362	75262363	GGA3	.	-	ENSG00000125447.17	74880000	75280000	5	12	1	0.0440925
chr17	75271226	75271227	MIF4GD	.	-	ENSG00000125457.14	74880000	75280000	5	12	1	0.0219325
chr17	75289509	75289510	SLC25A19	.	-	ENSG00000125454.12	75280000	75880000	5	1	2	0.01585
chr17	75405708	75405709	GRB2	.	-	ENSG00000177885.15	75240000	75440000	3	9	6	0.171455
chr17	75441158	75441159	TMEM94	.	+	ENSG00000177728.17	75440000	75760000	13	6	5	0.00361875
chr17	75515536	75515537	CASKIN2	.	-	ENSG00000177303.10	75440000	75760000	13	6	5	0.236053125
chr17	75516059	75516060	TSEN54	.	+	ENSG00000182173.13	75440000	75760000	13	6	5	0.237684375
chr17	75525079	75525080	LLGL2	.	+	ENSG00000073350.13	75200000	75600000	15	18	2	0.1873025
chr17	75588057	75588058	MYO15B	.	+	ENSG00000266714.9	75200000	75600000	15	18	2	0.0298575
chr17	75633433	75633434	SMIM5	.	+	ENSG00000204323.5	75600000	75760000	15	2	5	0.20895625
chr17	75646242	75646243	SMIM6	.	+	ENSG00000259120.3	75600000	75760000	15	2	5	0.2890125
chr17	75667188	75667189	RECQL5	.	-	ENSG00000108469.15	75600000	75760000	15	2	5	0.41993125
chr17	75667250	75667251	SAP30BP	.	+	ENSG00000161526.15	75600000	75760000	15	2	5	0.4203125
chr17	75721327	75721328	ITGB4	.	+	ENSG00000132470.14	75600000	75760000	15	2	5	0.24170625
chr17	75765235	75765236	GALK1	.	-	ENSG00000108479.12	75760000	75840000	10	5	24	0.06545
chr17	75784805	75784806	UNK	.	+	ENSG00000132478.10	75760000	75840000	10	5	24	0.3100625
chr17	75785892	75785893	H3-3B	.	-	ENSG00000132475.10	75760000	75840000	10	5	24	0.3236625
chr17	75844716	75844717	UNC13D	.	-	ENSG00000092929.11	75840000	76440000	4	24	6	0.00786166666666666
chr17	75856506	75856507	WBP2	.	-	ENSG00000132471.12	75840000	76440000	4	24	6	0.0275116666666667
chr17	75878580	75878581	TRIM47	.	-	ENSG00000132481.7	75280000	75880000	5	1	2	0.00236500000000001
chr17	75896950	75896951	TRIM65	.	-	ENSG00000141569.12	75880000	76440000	5	2	6	0.0302696428571428
chr17	75905412	75905413	MRPL38	.	-	ENSG00000204316.12	75880000	76440000	5	2	6	0.0453803571428572
chr17	75930128	75930129	AC087289.3	.	-	ENSG00000267426.5	75880000	76440000	5	2	6	0.0895160714285714
chr17	75941139	75941140	FBF1	.	-	ENSG00000188878.19	75880000	76440000	5	2	6	0.109178571428571
chr17	75979176	75979177	ACOX1	.	-	ENSG00000161533.12	75880000	76440000	5	2	6	0.177101785714286
chr17	75979230	75979231	TEN1-CDK3	.	+	ENSG00000261408.7	75880000	76440000	5	2	6	0.177196428571429
chr17	75979239	75979240	TEN1	.	+	ENSG00000257949.7	75880000	76440000	5	2	6	0.1772125
chr17	76000905	76000906	CDK3	.	+	ENSG00000250506.7	75440000	76080000	3	6	1	0.1235859375
chr17	76027451	76027452	EVPL	.	-	ENSG00000167880.7	75440000	76080000	3	6	1	0.08210625
chr17	76071960	76071961	ZACN	.	+	ENSG00000186919.13	75440000	76080000	3	6	1	0.0125625
chr17	76072516	76072517	SRP68	.	-	ENSG00000167881.15	75440000	76080000	3	6	1	0.0116921875
chr17	76074780	76074781	GALR2	.	+	ENSG00000182687.4	75440000	76080000	3	6	1	0.00815624999999998
chr17	76121575	76121576	EXOC7	.	-	ENSG00000182473.22	76080000	76280000	3	1	1	0.20788
chr17	76141244	76141245	FOXJ1	.	-	ENSG00000129654.8	76080000	76280000	3	1	1	0.306225
chr17	76240492	76240493	RNF157	.	-	ENSG00000141576.16	76080000	76280000	3	1	1	0.197535
chr17	76265347	76265348	UBALD2	.	+	ENSG00000185262.9	76080000	76280000	3	1	1	0.073265
chr17	76307997	76307998	QRICH2	.	-	ENSG00000129646.14	76280000	76440000	3	1	6	0.1749875
chr17	76376583	76376584	SPHK1	.	+	ENSG00000176170.13	76280000	76440000	3	1	6	0.39635625
chr17	76384520	76384521	PRPSAP1	.	-	ENSG00000161542.17	76280000	76440000	3	1	6	0.34674375
chr17	76453151	76453152	UBE2O	.	-	ENSG00000175931.13	76440000	76520000	6	6	23	0.1644
chr17	76453350	76453351	AANAT	.	+	ENSG00000129673.9	76440000	76520000	6	6	23	0.166875
chr17	76501789	76501790	RHBDF2	.	-	ENSG00000129667.12	76440000	76520000	6	6	23	0.227625
chr17	76527585	76527586	PRCD	.	+	ENSG00000214140.11	76520000	76720000	12	23	17	0.037925
chr17	76551174	76551175	CYGB	.	-	ENSG00000161544.10	76520000	76720000	12	23	17	0.155875
chr17	76570543	76570544	AC015802.6	.	-	ENSG00000284526.1	76520000	76720000	12	23	17	0.25272
chr17	76586955	76586956	ST6GALNAC2	.	-	ENSG00000070731.11	76520000	76720000	12	23	17	0.33478
chr17	76643785	76643786	ST6GALNAC1	.	-	ENSG00000070526.15	76520000	76720000	12	23	17	0.38107
chr17	76711015	76711016	MXRA7	.	-	ENSG00000182534.13	76520000	76720000	12	23	17	0.04492
chr17	76726798	76726799	JMJD6	.	-	ENSG00000070495.14	76720000	77080000	26	17	8	0.0188861111111111
chr17	76726829	76726830	METTL23	.	+	ENSG00000181038.13	76720000	77080000	26	17	8	0.0189694444444444
chr17	76732977	76732978	AC005837.2	.	+	ENSG00000267168.1	76720000	77080000	26	17	8	0.0360472222222222
chr17	76735864	76735865	MFSD11	.	+	ENSG00000092931.11	76720000	77080000	26	17	8	0.0440666666666666
chr17	76737373	76737374	SRSF2	.	-	ENSG00000161547.16	76720000	77080000	26	17	8	0.0482611111111111
chr17	76868455	76868456	MGAT5B	.	+	ENSG00000167889.12	76760000	77080000	3	11	8	0.338921875
chr17	77088748	77088749	SEC14L1	.	+	ENSG00000129657.16	77080000	77240000	6	8	1	0.054675
chr17	77280568	77280569	SEPTIN9	.	+	ENSG00000184640.18	77280000	77520000	3	10	11	0.00236666666666668
chr17	77959239	77959240	TNRC6C	.	+	ENSG00000078687.17	77520000	78040000	3	11	3	0.155309615384615
chr17	78130769	78130770	TMC8	.	+	ENSG00000167895.15	78120000	78280000	13	1	23	0.06730625
chr17	78132406	78132407	TMC6	.	-	ENSG00000141524.15	78120000	78280000	13	1	23	0.07754375
chr17	78146352	78146353	C17orf99	.	+	ENSG00000187997.11	78120000	78280000	13	1	23	0.1647
chr17	78168557	78168558	SYNGR2	.	+	ENSG00000108639.7	78120000	78280000	13	1	23	0.30348125
chr17	78187232	78187233	TK1	.	-	ENSG00000167900.12	78120000	78280000	13	1	23	0.42020625
chr17	78187316	78187317	AFMID	.	+	ENSG00000183077.15	78120000	78280000	13	1	23	0.420725
chr17	78214185	78214186	BIRC5	.	+	ENSG00000089685.15	78120000	78280000	13	1	23	0.41134375
chr17	78231309	78231310	TMEM235	.	+	ENSG00000204278.12	78120000	78280000	13	1	23	0.30431875
chr17	78360076	78360077	SOCS3	.	-	ENSG00000184557.4	78280000	78440000	3	23	28	0.49951875
chr17	78378648	78378649	PGS1	.	+	ENSG00000087157.19	78280000	78440000	3	23	28	0.38345
chr17	78577395	78577396	DNAH17	.	-	ENSG00000187775.17	78440000	78680000	3	28	2	0.427516666666667
chr17	78782296	78782297	CYTH1	.	-	ENSG00000108669.16	78680000	78840000	3	2	14	0.36064375
chr17	78841440	78841441	AC022966.1	.	-	ENSG00000055483.19	78840000	79000000	17	14	18	0.00900624999999999
chr17	78903216	78903217	CEP295NL	.	-	ENSG00000178404.10	78840000	79000000	17	14	18	0.39510625
chr17	78925386	78925387	TIMP2	.	-	ENSG00000035862.12	78840000	79000000	17	14	18	0.46633125
chr17	78979946	78979947	LGALS3BP	.	-	ENSG00000108679.13	78840000	79000000	17	14	18	0.12533125
chr17	79009866	79009867	CANT1	.	-	ENSG00000171302.17	79000000	79720000	9	18	12	0.0137041666666667
chr17	79022813	79022814	C1QTNF1	.	+	ENSG00000173918.15	78840000	79040000	6	14	7	0.085935
chr17	79074938	79074939	ENGASE	.	+	ENSG00000167280.16	78840000	79080000	3	14	3	0.0210916666666667
chr17	79516147	79516148	RBFOX3	.	-	ENSG00000167281.19	79080000	79720000	3	3	12	0.31851875
chr17	79730942	79730943	ENPP7	.	+	ENSG00000182156.10	79720000	80000000	3	12	28	0.0390785714285714
chr17	79778147	79778148	CBX2	.	+	ENSG00000173894.11	79760000	80000000	15	16	28	0.0756125
chr17	79801682	79801683	CBX8	.	-	ENSG00000141570.11	79760000	80000000	15	16	28	0.173679166666667
chr17	79839439	79839440	CBX4	.	-	ENSG00000141582.15	79760000	80000000	15	16	28	0.331
chr17	80035871	80035872	TBC1D16	.	-	ENSG00000167291.16	80000000	80080000	6	28	1	0.4484
chr17	80036631	80036632	CCDC40	.	+	ENSG00000141519.15	80000000	80080000	6	28	1	0.4578875
chr17	80101555	80101556	GAA	.	+	ENSG00000171298.13	80080000	80400000	6	1	7	0.067359375
chr17	80147150	80147151	EIF4A3	.	-	ENSG00000141543.12	80080000	80400000	6	1	7	0.209846875
chr17	80169991	80169992	CARD14	.	+	ENSG00000141527.18	80080000	80400000	6	1	7	0.281221875
chr17	80219698	80219699	SLC26A11	.	+	ENSG00000181045.15	80000000	80280000	13	28	3	0.215364285714286
chr17	80220922	80220923	SGSH	.	-	ENSG00000181523.13	80000000	80280000	13	28	3	0.210989285714286
chr17	80260865	80260866	RNF213	.	+	ENSG00000173821.19	80000000	80280000	13	28	3	0.0683392857142857
chr17	80415164	80415165	ENDOV	.	+	ENSG00000173818.17	80400000	80960000	4	7	4	0.0270785714285715
chr17	80477842	80477843	NPTX1	.	-	ENSG00000171246.6	80400000	80960000	4	7	4	0.139005357142857
chr17	80544818	80544819	RPTOR	.	+	ENSG00000141564.15	80400000	80960000	4	7	4	0.258603571428571
chr17	80991597	80991598	CHMP6	.	+	ENSG00000176108.9	80400000	81000000	8	7	10	0.014005
chr17	81035121	81035122	BAIAP2	.	+	ENSG00000175866.15	81000000	81120000	10	10	3	0.292675
chr17	81165506	81165507	PVALEF	.	+	ENSG00000225180.8	80960000	81200000	5	4	1	0.143725
chr17	81166220	81166221	AATK	.	-	ENSG00000181409.14	80960000	81200000	5	4	1	0.140745833333333
chr17	81222998	81222999	CEP131	.	-	ENSG00000141577.14	81120000	81240000	3	3	2	0.141675
chr17	81239090	81239091	TEPSIN	.	-	ENSG00000167302.10	81120000	81240000	3	3	2	0.007575
chr17	81239304	81239305	NDUFAF8	.	+	ENSG00000224877.4	81120000	81240000	3	3	2	0.00580000000000003
chr17	81295546	81295547	SLC38A10	.	-	ENSG00000157637.13	81240000	81520000	3	2	2	0.198382142857143
chr17	81395474	81395475	BAHCC1	.	+	ENSG00000266074.8	81240000	81520000	3	2	2	0.444735714285714
chr17	81523846	81523847	ACTG1	.	-	ENSG00000184009.12	81520000	81720000	3	2	28	0.019235
chr17	81528395	81528396	FSCN2	.	+	ENSG00000186765.11	81520000	81720000	3	2	28	0.041975
chr17	81553960	81553961	FAAP100	.	-	ENSG00000185504.17	81520000	81720000	3	2	28	0.169805
chr17	81637170	81637171	TSPAN10	.	+	ENSG00000182612.10	81520000	81720000	3	2	28	0.41415
chr17	81648464	81648465	NPLOC4	.	-	ENSG00000182446.14	81520000	81720000	3	2	28	0.357675
chr17	81663111	81663112	PDE6G	.	-	ENSG00000185527.12	81520000	81720000	3	2	28	0.28444
chr17	81666634	81666635	OXLD1	.	-	ENSG00000204237.5	81520000	81720000	3	2	28	0.266825
chr17	81666736	81666737	CCDC137	.	+	ENSG00000185298.13	81520000	81720000	3	2	28	0.26632
chr17	81683325	81683326	HGS	.	+	ENSG00000185359.13	81520000	81720000	3	2	28	0.183375
chr17	81683923	81683924	ARL16	.	-	ENSG00000214087.8	81520000	81720000	3	2	28	0.18038
chr17	81703366	81703367	MRPL12	.	+	ENSG00000262814.8	81520000	81720000	3	2	28	0.08317
chr17	81703370	81703371	AC139530.2	.	+	ENSG00000262660.1	81520000	81720000	3	2	28	0.08315
chr17	81712235	81712236	SLC25A10	.	+	ENSG00000183048.12	81520000	81720000	3	2	28	0.038825
chr17	81804131	81804132	GCGR	.	+	ENSG00000215644.10	81800000	82080000	3	28	28	0.0147535714285714
chr17	81833301	81833302	MCRIP1	.	-	ENSG00000225663.8	81800000	82080000	3	28	28	0.118935714285714
chr17	81835049	81835050	PPP1R27	.	-	ENSG00000182676.5	81800000	82080000	3	28	28	0.125178571428571
chr17	81860623	81860624	P4HB	.	-	ENSG00000185624.15	81800000	82080000	3	28	28	0.216514285714286
chr17	81871377	81871378	ARHGDIA	.	-	ENSG00000141522.12	81800000	82080000	3	28	28	0.254921428571429
chr17	81890789	81890790	ANAPC11	.	+	ENSG00000141552.17	81800000	82080000	3	28	28	0.324246428571429
chr17	81891585	81891586	ALYREF	.	-	ENSG00000183684.8	81800000	82080000	3	28	28	0.327092857142857
chr17	81900744	81900745	NPB	.	+	ENSG00000183979.8	81800000	82080000	3	28	28	0.3598
chr17	81911463	81911464	PCYT2	.	-	ENSG00000185813.10	81800000	82080000	3	28	28	0.398085714285714
chr17	81921322	81921323	SIRT7	.	-	ENSG00000187531.14	81800000	82080000	3	28	28	0.433296428571429
chr17	81927734	81927735	MAFG	.	-	ENSG00000197063.11	81800000	82080000	3	28	28	0.456196428571429
chr17	81942411	81942412	PYCR1	.	-	ENSG00000183010.17	81800000	82080000	3	28	28	0.491385714285714
chr17	81947232	81947233	MYADML2	.	-	ENSG00000185105.5	81800000	82080000	3	28	28	0.474167857142857
chr17	81961839	81961840	NOTUM	.	-	ENSG00000185269.12	81800000	82080000	3	28	28	0.422
chr17	81976806	81976807	ASPSCR1	.	+	ENSG00000169696.16	81800000	82080000	3	28	28	0.36855
chr17	82023304	82023305	LRRC45	.	+	ENSG00000169683.8	81800000	82080000	3	28	28	0.202485714285714
chr17	82024106	82024107	CENPX	.	-	ENSG00000169689.15	81800000	82080000	3	28	28	0.199617857142857
chr17	82031677	82031678	RAC3	.	+	ENSG00000169750.9	81800000	82080000	3	28	28	0.172582142857143
chr17	82037708	82037709	DCXR	.	-	ENSG00000169738.8	81800000	82080000	3	28	28	0.151039285714286
chr17	82050690	82050691	GPS1	.	+	ENSG00000169727.12	81800000	82080000	3	28	28	0.104678571428571
chr17	82051830	82051831	RFNG	.	-	ENSG00000169733.12	81800000	82080000	3	28	28	0.100603571428571
chr17	82065886	82065887	DUS1L	.	-	ENSG00000169718.18	81800000	82080000	3	28	28	0.0504035714285714
chr17	82098293	82098294	FASN	.	-	ENSG00000169710.9	82080000	82120000	3	28	28	0.45735
chr17	82212829	82212830	CCDC57	.	-	ENSG00000176155.19	82120000	82360000	3	28	1	0.386791666666667
chr17	82228396	82228397	SLC16A3	.	+	ENSG00000141526.16	82120000	82360000	3	28	1	0.45165
chr17	82273730	82273731	CSNK1D	.	-	ENSG00000141551.14	82120000	82360000	3	28	1	0.359454166666667
chr17	82317607	82317608	CD7	.	-	ENSG00000173762.8	82120000	82360000	3	28	1	0.176633333333333
chr17	82334073	82334074	SECTM1	.	-	ENSG00000141574.8	82120000	82360000	3	28	1	0.108025
chr17	82359246	82359247	TEX19	.	+	ENSG00000182459.5	82120000	82360000	3	28	1	0.00314166666666665
chr17	82374229	82374230	UTS2R	.	+	ENSG00000181408.3	82360000	82560000	3	1	1	0.071145
chr17	82418317	82418318	HEXD	.	+	ENSG00000169660.16	82360000	82560000	3	1	1	0.291585
chr17	82418636	82418637	OGFOD3	.	-	ENSG00000181396.13	82360000	82560000	3	1	1	0.293185
chr17	82450828	82450829	CYBC1	.	-	ENSG00000178927.18	82360000	82560000	3	1	1	0.454145
chr17	82458179	82458180	NARF	.	+	ENSG00000141562.18	82360000	82560000	3	1	1	0.490895
chr17	82519712	82519713	FOXK2	.	+	ENSG00000141568.21	82360000	82560000	3	1	1	0.20144
chr17	82648552	82648553	WDR45B	.	-	ENSG00000141580.16	82640000	82760000	7	1	8	0.071275
chr17	82698697	82698698	RAB40B	.	-	ENSG00000141542.11	82640000	82760000	7	1	8	0.48915
chr17	82716705	82716706	FN3KRP	.	+	ENSG00000141560.15	82640000	82760000	7	1	8	0.360791666666667
chr17	82735614	82735615	FN3K	.	+	ENSG00000167363.14	82640000	82760000	7	1	8	0.203216666666667
chr17	82752064	82752065	TBCD	.	+	ENSG00000141556.21	82640000	82760000	7	1	8	0.0661333333333333
chr17	82840021	82840022	ZNF750	.	-	ENSG00000141579.7	82760000	83200000	3	8	28	0.181868181818182
chr17	83051809	83051810	B3GNTL1	.	-	ENSG00000175711.8	82760000	83200000	3	8	28	0.336795454545455
chr17	83079608	83079609	METRNL	.	+	ENSG00000176845.13	82760000	83200000	3	8	28	0.273618181818182
chr18	49556	49557	TUBB8B	.	-	ENSG00000173213.9	40000	120000	3	28	28	0.1194625
chr18	158382	158383	USP14	.	+	ENSG00000101557.15	120000	280000	3	28	1	0.2398875
chr18	268049	268050	THOC1	.	-	ENSG00000079134.12	120000	280000	3	28	1	0.0746875
chr18	500721	500722	COLEC12	.	-	ENSG00000158270.12	280000	640000	3	1	5	0.386883333333333
chr18	580379	580380	CETN1	.	+	ENSG00000177143.5	280000	640000	3	1	5	0.165613888888889
chr18	596987	596988	CLUL1	.	+	ENSG00000079101.16	280000	640000	3	1	5	0.119480555555556
chr18	657652	657653	TYMS	.	+	ENSG00000176890.16	640000	840000	7	5	11	0.08826
chr18	712661	712662	ENOSF1	.	-	ENSG00000132199.20	640000	840000	7	5	11	0.36331
chr18	812545	812546	YES1	.	-	ENSG00000176105.14	640000	840000	7	5	11	0.13727
chr18	904870	904871	ADCYAP1	.	+	ENSG00000141433.13	880000	1560000	5	4	1	0.0365735294117647
chr18	2571508	2571509	METTL4	.	-	ENSG00000101574.15	2560000	2640000	11	21	17	0.1438625
chr18	2571556	2571557	NDC80	.	+	ENSG00000080986.13	2560000	2640000	11	21	17	0.14445
chr18	2655737	2655738	SMCHD1	.	+	ENSG00000101596.15	2640000	3240000	11	17	23	0.0262283333333334
chr18	2847005	2847006	EMILIN2	.	+	ENSG00000132205.11	2560000	2920000	3	21	3	0.202763888888889
chr18	3013314	3013315	LPIN2	.	-	ENSG00000101577.9	2920000	3240000	5	3	23	0.291609375
chr18	3220107	3220108	MYOM1	.	-	ENSG00000101605.12	2920000	3240000	5	3	23	0.0621625
chr18	3247480	3247481	MYL12A	.	+	ENSG00000101608.12	3240000	3680000	5	23	7	0.017
chr18	3261478	3261479	MYL12B	.	+	ENSG00000118680.13	2920000	3280000	3	3	5	0.05145
chr18	3411607	3411608	TGIF1	.	+	ENSG00000177426.20	3280000	3680000	3	5	7	0.3290175
chr18	4455306	4455307	DLGAP1	.	-	ENSG00000170579.17	4080000	4480000	3	27	14	0.0617325
chr18	5197502	5197503	AKAIN1	.	-	ENSG00000231824.4	5080000	5360000	4	1	2	0.419653571428571
chr18	5297052	5297053	ZBTB14	.	-	ENSG00000198081.11	5080000	5360000	4	1	2	0.224810714285714
chr18	5630699	5630700	EPB41L3	.	-	ENSG00000082397.17	5440000	5800000	6	2	5	0.470277777777778
chr18	5895954	5895955	TMEM200C	.	-	ENSG00000206432.4	5840000	6520000	3	19	12	0.0822867647058824
chr18	6415236	6415237	L3MBTL4	.	-	ENSG00000154655.15	5840000	6520000	3	19	12	0.154063235294118
chr18	6729717	6729718	ARHGAP28	.	+	ENSG00000088756.12	6520000	6880000	3	12	1	0.417452777777778
